solver_id,model,solve_number,solve_time_s,predicted,residual
2007OEYM01,power_law,157.0,31.4,33.26546748891673,-1.8654674889167282
2007OEYM01,power_law,158.0,31.05,33.2301539812746,-2.1801539812745965
2007OEYM01,power_law,159.0,36.8,33.19513366149442,3.6048663385055804
2007OEYM01,power_law,160.0,31.71,33.16040227428991,-1.4504022742899068
2007OEYM01,power_law,161.0,33.86,33.1259556522379,0.7340443477621008
2007OEYM01,power_law,162.0,33.94,33.091789713431794,0.8482102865682037
2007OEYM01,power_law,163.0,33.3,33.05790045921181,0.24209954078818896
2007OEYM01,power_law,164.0,29.55,33.02428397196894,-3.4742839719689407
2007OEYM01,power_law,165.0,26.18,32.99093641301981,-6.81093641301981
2007OEYM01,power_law,166.0,32.72,32.95785402054977,-0.23785402054976856
2007OEYM01,power_law,167.0,28.22,32.92503310762162,-4.705033107621624
2007OEYM01,power_law,168.0,26.0,32.89247006024749,-6.89247006024749
2007OEYM01,power_law,169.0,34.11,32.86016133552145,1.2498386644785526
2007OEYM01,power_law,170.0,36.05,32.82810345981074,3.221896540189256
2007OEYM01,power_law,171.0,34.21,32.796293027003316,1.4137069729966854
2007OEYM01,power_law,172.0,31.27,32.76472669680961,-1.494726696809611
2007OEYM01,power_law,173.0,35.09,32.733401193116734,2.3565988068832695
2007OEYM01,power_law,174.0,28.4,32.70231330239294,-4.302313302392939
2007OEYM01,power_law,175.0,34.55,32.67145987214073,1.8785401278592673
2007OEYM01,power_law,176.0,29.27,32.6408378093968,-3.3708378093968
2007OEYM01,power_law,177.0,32.44,32.61044407927706,-0.17044407927706118
2007OEYM01,power_law,178.0,29.18,32.58027570356528,-3.4002757035652778
2007OEYM01,power_law,179.0,29.97,32.55032975934371,-2.5803297593437122
2007OEYM01,power_law,180.0,35.06,32.520603377664216,2.5393966223357864
2007OEYM01,power_law,181.0,31.96,32.49109374225857,-0.5310937422585695
2007OEYM01,power_law,182.0,30.56,32.461798088286415,-1.9017980882864158
2007OEYM01,power_law,183.0,37.5,32.43271370111979,5.067286298880212
2007OEYM01,power_law,184.0,35.97,32.403837915162704,3.566162084837295
2007OEYM01,power_law,185.0,39.38,32.37516811270486,7.00483188729514
2007OEYM01,power_law,186.0,31.47,32.346701722808085,-0.876701722808086
2007OEYM01,power_law,187.0,40.61,32.31843622022449,8.291563779775508
2007OEYM01,power_law,188.0,28.81,32.29036912434538,-3.4803691243453834
2007OEYM01,power_law,189.0,31.33,32.26249799817971,-0.9324979981797128
2007OEYM01,power_law,190.0,38.43,32.23482044736116,6.195179552638841
2007OEYM01,power_law,191.0,28.93,32.20733411918299,-3.2773341191829886
2007OEYM01,power_law,192.0,30.66,32.180036701659574,-1.5200367016595742
2007OEYM01,power_law,193.0,37.22,32.152925922613925,5.067074077386074
2007OEYM01,power_law,194.0,27.0,32.12599954879021,-5.125999548790212
2007OEYM01,power_law,195.0,35.68,32.099255384990514,3.580744615009486
2007OEYM01,power_law,196.0,36.93,32.0726912732351,4.857308726764899
2007OEYM01,power_law,197.0,29.75,32.046305091945364,-2.2963050919453636
2007OEYM01,power_law,198.0,29.8,32.02009475514872,-2.2200947551487182
2007OEYM01,power_law,199.0,27.83,31.994058211704825,-4.164058211704827
2007OEYM01,power_law,200.0,28.86,31.96819344455239,-3.1081934445523913
2007OEYM01,power_law,201.0,29.47,31.942498469975973,-2.4724984699759744
2007OEYM01,power_law,202.0,25.52,31.91697133689204,-6.39697133689204
2007OEYM01,power_law,203.0,52.88,31.89161012615382,20.98838987384618
2007OEYM01,power_law,204.0,28.9,31.866412949874316,-2.966412949874318
2007OEYM01,power_law,205.0,27.41,31.841377950766834,-4.431377950766834
2007OEYM01,power_law,206.0,21.8,31.816503301502635,-10.016503301502635
2007OEYM01,power_law,207.0,45.77,31.791787204085097,13.978212795914907
2007OEYM01,power_law,208.0,25.18,31.767227889239862,-6.587227889239863
2007OEYM01,power_law,209.0,28.68,31.74282361582059,-3.062823615820591
2007OEYM01,power_law,210.0,30.46,31.71857267022971,-1.2585726702297109
2007OEYM01,power_law,211.0,27.91,31.694473365853867,-3.7844733658538665
2007OEYM01,power_law,212.0,29.11,31.67052404251349,-2.5605240425134923
2007OEYM01,power_law,213.0,32.11,31.646723065926174,0.463276934073825
2007OEYM01,power_law,214.0,27.28,31.62306882718336,-4.343068827183359
2007OEYM01,power_law,215.0,31.66,31.599559742240025,0.06044025775997497
2007OEYM01,power_law,216.0,25.86,31.576194251416954,-5.716194251416955
2007OEYM01,power_law,217.0,28.61,31.552970818915185,-2.9429708189151853
2007OEYM01,power_law,218.0,29.25,31.529887932342348,-2.2798879323423478
2007OEYM01,power_law,219.0,26.53,31.506944102250536,-4.976944102250535
2007OEYM01,power_law,220.0,45.91,31.484137861685323,14.425862138314674
2007OEYM01,power_law,221.0,33.65,31.461467765745688,2.1885322342543105
2007OEYM01,power_law,222.0,28.88,31.438932391154452,-2.5589323911544533
2007OEYM01,power_law,223.0,35.69,31.416530335839028,4.27346966416097
2007OEYM01,power_law,224.0,32.38,31.3942602185221,0.9857397814779034
2007OEYM01,power_law,225.0,32.72,31.372120678321984,1.3478793216780147
2007OEYM01,power_law,226.0,41.47,31.35011037436245,10.119889625637548
2007OEYM01,power_law,227.0,27.09,31.328227985391642,-4.238227985391642
2007OEYM01,power_law,228.0,60.28,31.306472209409947,28.973527790590055
2007OEYM01,power_law,229.0,28.11,31.28484176330647,-3.174841763306471
2007OEYM01,power_law,230.0,26.11,31.263335382503996,-5.153335382503997
2007OEYM01,power_law,231.0,34.33,31.241951820612034,3.0880481793879646
2007OEYM01,power_law,232.0,28.18,31.220689849087936,-3.0406898490879364
2007OEYM01,power_law,233.0,32.11,31.19954825690568,0.9104517430943204
2007OEYM01,power_law,234.0,36.63,31.178525850232212,5.45147414976779
2007OEYM01,power_law,235.0,24.63,31.157621452111158,-6.527621452111159
2007OEYM01,power_law,236.0,31.94,31.136833902153622,0.803166097846379
2007OEYM01,power_law,237.0,27.66,31.11616205623595,-3.45616205623595
2007OEYM01,power_law,238.0,33.71,31.095604786204262,2.6143952137957385
2007OEYM01,power_law,239.0,30.84,31.07516097958557,-0.2351609795855687
2007OEYM01,power_law,240.0,22.91,31.054829539305302,-8.144829539305302
2007OEYM01,power_law,241.0,28.31,31.034609383411038,-2.724609383411039
2007OEYM01,power_law,242.0,27.78,31.014499444802382,-3.234499444802381
2007OEYM01,power_law,243.0,27.0,30.994498670966706,-3.9944986709667063
2007OEYM01,power_law,244.0,27.44,30.974606023720675,-3.5346060237206736
2007OEYM01,power_law,245.0,33.06,30.954820478957394,2.105179521042608
