solver_id,n_solves,n_competitions,career_years,last_avg_s,preferred_model,aicc_preferred_model,consensus_model,consensus_type,clear_discrimination,hybrid_w,effect_pct,effect_vs,runs_z,runs_p,hetero_rho,hetero_p,hetero_decreasing,n_outliers,pct_outliers,bic_power_law,aicc_power_law,rss_power_law,r2_power_law,adj_r2_power_law,mae_power_law,med_ae_power_law,max_rel_se_power_law,params_ident_power_law,bic_exponential,aicc_exponential,rss_exponential,r2_exponential,adj_r2_exponential,mae_exponential,med_ae_exponential,max_rel_se_exponential,params_ident_exponential,bic_hybrid,aicc_hybrid,rss_hybrid,r2_hybrid,adj_r2_hybrid,mae_hybrid,med_ae_hybrid,max_rel_se_hybrid,params_ident_hybrid,cv_preferred,outlier_preferred,smooth_preferred,w_profile_best,w_profile_identifiable,w_profile_rss_range_pct,boundary_warnings,asymptote_warnings,se_warnings,params_power_law,param_se_power_law,params_exponential,param_se_exponential,params_hybrid,param_se_hybrid,skill_tier
2005REYN01,2416,204,19.561943874058862,11.831666666666665,power_law,hybrid,hybrid,consensus,True,0.941044931169817,0.0,power_law,-4.793120355025309,1.6420704488284527e-06,-0.10602736872985724,1.7549942879373802e-07,True,30,1.2417218543046358,4051.0802641835094,4033.7206087551012,12797.01656075504,0.461149534319895,0.4604793222979048,1.5118930553846883,1.1733024886668426,0.1832329026202965,True,4211.067803728284,4193.7081482998765,13673.1228569649,0.42425888223261654,0.4235427863149954,1.5520118485557217,1.2086308656354294,0.0492299630468906,True,4067.1083125028103,4032.4039703888307,12758.188981509731,0.4627844668886102,0.46144644563553083,1.5096836589625995,1.1658615386231137,623299.5777699733,False,hybrid,power_law,hybrid,0.99,False,0.30436724728673903,,,hybrid: max_rel_SE=623300x (>100.0x),"{""a"": 32.48463309580006, ""b"": 0.19942263228825072, ""c"": 5.573948109091098}","{""a"": 0.7223464688651521, ""b"": 0.018339434226409514, ""c"": 1.021330691083675}","{""a"": 10.00219376445609, ""b"": 0.003894274621458809, ""c"": 13.086971218434417}","{""a"": 0.2982584876504361, ""b"": 0.00019171499570886104, ""c"": 0.06383423482038177}","{""w"": 0.941044931169817, ""a"": 28.0909742348047, ""b"": 0.24163664543052804, ""d"": 36.895852145912464, ""g"": 0.0033977724483097065, ""c"": 8.58473046682594}","{""w"": 36746.66821997693, ""a"": 1096918.7176988143, ""b"": 0.05126408409689693, ""d"": 22997169.0640106, ""g"": 0.0011967807391721015, ""c"": 1.9382858071486961}",T3_mid
2010ROSE03,3779,313,15.501711156741958,14.395000000000001,power_law,power_law,power_law,consensus,True,0.9999994943402227,0.0,power_law,-0.946317275668862,0.34398678451654174,-0.11362170656724398,2.4678052538719907e-12,True,59,1.5612595924847843,6645.256672629946,6626.55138613579,21788.66404870098,0.16864542288800055,0.16798474375387185,1.5934790739181792,1.1926760159208705,0.1283604099174363,True,6702.263773570482,6683.558487076327,22119.842828380373,0.15600917342757326,0.15533845224089315,1.6138588821109465,1.2171312759268886,0.07615522576088396,True,6669.96831672896,6632.567297861992,21788.66404863736,0.16864542289042794,0.16732301370096414,1.5934791786364044,1.1926747534408655,1088554352420.4989,False,power_law,power_law,hybrid,0.14517241379310344,True,1.7749823153720166,hybrid: param(s) ['w'] hit UPPER bound; hybrid: param(s) ['g'] hit LOWER bound,,hybrid: max_rel_SE=1088554352420x (>100.0x),"{""a"": 18.166278089407655, ""b"": 0.21881942363467322, ""c"": 11.498211544514572}","{""a"": 0.809868986903897, ""b"": 0.028087750915643805, ""c"": 0.6652949786554222}","{""a"": 7.010570263662106, ""b"": 0.005390910869658824, ""c"": 14.986300490062577}","{""a"": 0.35734049552593905, ""b"": 0.000410546034335671, ""c"": 0.04391894919244827}","{""w"": 0.9999994943402227, ""a"": 18.16623312375006, ""b"": 0.21881636800640256, ""d"": 3.4802332747586657, ""g"": 1.0007621823648465e-08, ""c"": 11.498139617870526}","{""w"": 550389.1213685779, ""a"": 9998502.177052971, ""b"": 0.04919234021706648, ""d"": 1985583.19923783, ""g"": 10893.840293510906, ""c"": 1915482.6813111173}",T4_mid
2013ROGA02,3136,302,12.506502395619439,12.025833333333333,power_law,hybrid,power_law,bic_only,False,0.90798533251837,0.0,power_law,-0.9952457933167935,0.31961673465233886,-0.06746260748725869,0.00015638337376938844,True,49,1.5625,4320.064386617072,4301.919939307911,12339.655350229925,0.3274320653838587,0.3267878432242647,1.413529042197368,1.1286446451170207,1.229584090043971,True,4345.385715234201,4327.241267925039,12439.694036429979,0.32197949716784047,0.3213300522417559,1.420387152740576,1.1599679198169577,0.05547289953750606,True,4320.839158414968,4284.56178376373,12248.011290843297,0.33242708785345754,0.3311469863920068,1.4084178541053147,1.13266694232271,587221.1436502631,False,exponential,hybrid,hybrid,0.6182758620689655,True,1.3613363502398275,power_law: param(s) ['c'] hit LOWER bound; hybrid: param(s) ['c'] hit LOWER bound,,hybrid: max_rel_SE=587221x (>100.0x),"{""a"": 23.77221609830856, ""b"": 0.11575312694748657, ""c"": 2.000000000006456}","{""a"": 1.730181625005926, ""b"": 0.02351520877785992, ""c"": 2.4591681800958805}","{""a"": 6.1961659772439726, ""b"": 0.002370793679189773, ""c"": 11.751067329607936}","{""a"": 0.19451025406648872, ""b"": 0.00013151479958984865, ""c"": 0.05205201859711388}","{""w"": 0.90798533251837, ""a"": 19.908113753346143, ""b"": 0.08004892938016674, ""d"": 27.67141390886655, ""g"": 0.0030025262814184412, ""c"": 2.0000110425817343}","{""w"": 54032.95837725631, ""a"": 1184704.9142793668, ""b"": 0.06896654402158016, ""d"": 16249239.321984414, ""g"": 0.0008162834359359379, ""c"": 10.39191673047367}",T4_mid
2008AURO01,2797,227,18.072553045859,14.100833333333334,hybrid,hybrid,hybrid,consensus,False,0.8775264210049742,0.8856509286811127,power_law,-4.940756977344818,7.781985391958925e-07,0.011616477462143086,0.539147314467766,False,51,1.8233821952091527,7171.611553970602,7153.8112388018435,36019.92060913844,0.2039876693688164,0.20313266149488385,1.91270477489691,1.4412054643230032,0.13436948440964464,True,7184.882718071475,7167.082402902717,36191.23349403697,0.20020178737715444,0.19934271303491724,1.9136575085001066,1.4066630427202664,0.07655533764228688,True,7170.538458361632,7134.9507497293025,35700.909847753406,0.21103755996746765,0.20934086654804296,1.8935676169159257,1.431247313259746,987914.1022944737,False,exponential,hybrid,hybrid,0.04379310344827586,True,1.0855112542967962,,,hybrid: max_rel_SE=987914x (>100.0x),"{""a"": 28.795736436258657, ""b"": 0.2219599999128334, ""c"": 8.951850826379198}","{""a"": 1.2395536507310068, ""b"": 0.02982465074785219, ""c"": 1.1529032196905777}","{""a"": 10.580678026006245, ""b"": 0.005319927469971159, ""c"": 14.59332500350913}","{""a"": 0.5278210735930984, ""b"": 0.000407268843696119, ""c"": 0.0795846576024821}","{""w"": 0.8775264210049742, ""a"": 22.59271515788478, ""b"": 0.10247323223333928, ""d"": 53.54839807122959, ""g"": 0.01068631845348158, ""c"": 5.292379277762544}","{""w"": 120993.37368762575, ""a"": 3115084.151840562, ""b"": 0.10111790650123453, ""d"": 52901217.60984591, ""g"": 0.0024641159855573486, ""c"": 10.106576297085116}",T4_mid
2014JIME05,2703,216,11.707049965776864,13.995,power_law,power_law,power_law,bic_only,True,0.7376007490958603,0.0,power_law,-0.6262273321087825,0.5311658421855214,-0.02605555663282585,0.17565927870782586,False,31,1.1468738438771735,4146.097572252093,4128.400111795554,12422.126227358098,0.10746507956041829,0.10647300665885528,1.5850774866073758,1.2583973467819476,0.17748001409672998,True,4157.28243595399,4139.584975497451,12473.634791254775,0.10376416788571419,0.102767981336495,1.589676156365883,1.259339971466984,0.11548901370261977,True,4169.804506229112,4134.422958221483,12422.12889900336,0.10746488760159834,0.1054785334938868,1.5850875844554104,1.258297823315555,2126459.3076619185,False,exponential,exponential,hybrid,0.04379310344827586,False,0.4501349171285512,hybrid: param(s) ['g'] hit LOWER bound,,hybrid: max_rel_SE=2126459x (>100.0x),"{""a"": 11.928753637301046, ""b"": 0.2437924803570286, ""c"": 12.071897628060725}","{""a"": 0.8366902885946146, ""b"": 0.0432682928504422, ""c"": 0.5719187698143612}","{""a"": 3.9201862329278514, ""b"": 0.004408079922324339, ""c"": 14.038104434558768}","{""a"": 0.2866734290534585, ""b"": 0.0005090848025515587, ""c"": 0.05072170433601988}","{""w"": 0.7376007490958603, ""a"": 16.17181718432646, ""b"": 0.2437967442224528, ""d"": 4.77535654680204, ""g"": 1.000000111778227e-08, ""c"": 10.81909702577143}","{""w"": 552385.456424469, ""a"": 12110991.86862332, ""b"": 0.07560504810115729, ""d"": 3325466.7311293795, ""g"": 0.021264595453537694, ""c"": 2664667.04285308}",T4_mid
2010AMBR01,2404,195,15.83025325119781,12.050833333333335,power_law,power_law,power_law,bic_only,True,0.8697436929740007,0.0,power_law,-0.12414345845698423,0.9012016894059192,-0.07637128569656754,0.00017820948324268935,True,43,1.7886855241264559,4159.847914403375,4142.50324651641,13434.218672784924,0.2290831459240643,0.2281194998564694,1.5539437483970253,1.1744755520198416,0.119375004225843,True,4240.357846873226,4223.013178986261,13891.749084153857,0.20282796026960248,0.20183149521993948,1.5746499303572905,1.187190537029907,0.08444531873220502,True,4179.08935871107,4144.415066741896,13411.252491825531,0.23040105032971614,0.2284746449488143,1.5511857373337092,1.173691184184233,908778.8720160194,False,exponential,hybrid,hybrid,0.14517241379310344,False,0.1712833473504118,,,hybrid: max_rel_SE=908779x (>100.0x),"{""a"": 20.201064044496807, ""b"": 0.24704998796678054, ""c"": 8.555803754209839}","{""a"": 0.9383463148346296, ""b"": 0.029491593357528892, ""c"": 0.6578320464102119}","{""a"": 5.824468991204217, ""b"": 0.003709071280611443, ""c"": 11.818269516404943}","{""a"": 0.29407551415919614, ""b"": 0.00031321370649170114, ""c"": 0.06599540349413097}","{""w"": 0.8697436929740007, ""a"": 19.442511265585868, ""b"": 0.3776791707159748, ""d"": 14.245164494829448, ""g"": 0.0022577708330223413, ""c"": 10.701379362131878}","{""w"": 118374.17582128175, ""a"": 2646171.7532845344, ""b"": 0.11339872412325927, ""d"": 12945704.521293754, ""g"": 0.0006196991784883151, ""c"": 0.8700413830605955}",T4_mid
2009ZHEN11,2197,257,16.78576317590691,14.3775,exponential,exponential,exponential,consensus,True,0.7771639901650194,0.0,exponential,-0.8111171638055364,0.41729839003621116,-0.06105712182802697,0.004197537458873477,True,57,2.594446973145198,4609.351886245434,4592.278285940729,17718.44835068534,0.176375970706508,0.17524926204810376,1.9845973765063907,1.5208779594988204,3.9369073380820243,True,4571.671916326882,4554.598316022177,17417.156569687497,0.1903812123477071,0.18927366270659585,1.9635535862371494,1.5339885522238461,0.1010579733601656,True,4594.756450757363,4560.625718487439,17417.1564921017,0.19038121595420388,0.1881630822992838,1.9635725512671782,1.5338872135081196,821643.6719097602,False,power_law,exponential,exponential,0.6858620689655172,True,1.6347190528779767,power_law: param(s) ['c'] hit LOWER bound,,hybrid: max_rel_SE=821644x (>100.0x),"{""a"": 24.53376850679369, ""b"": 0.0872911507884956, ""c"": 2.000000000000002}","{""a"": 6.746096831284554, ""b"": 0.045531033943175, ""c"": 7.8738146761640575}","{""a"": 5.678984678347833, ""b"": 0.002519353476024686, ""c"": 14.705720796625068}","{""a"": 0.28379764902373966, ""b"": 0.0002546007564649433, ""c"": 0.10744056931217469}","{""w"": 0.7771639901650194, ""a"": 2.14679376202118e-05, ""b"": 0.6420136195885938, ""d"": 25.484679290769215, ""g"": 0.002519317193996125, ""c"": 14.705829984281294}","{""w"": 183091.80034895023, ""a"": 6.006429976815515, ""b"": 168383.83314395865, ""d"": 20939325.46991024, ""g"": 0.0002986116516687062, ""c"": 0.21960233574327873}",T4_mid
2008VIRO01,2118,193,17.9958932238193,12.0075,power_law,power_law,power_law,consensus,True,0.9240005627688417,0.0,power_law,-1.857300494970131,0.06326841404425577,-0.04686463573021246,0.03102876986532552,True,30,1.4164305949008498,4342.838179661633,4325.874849968674,16282.124585706983,0.30121138554516846,0.30021972715190237,1.4457143586999095,1.0675269766125917,0.13153258803705523,True,4504.694531741592,4487.731202048633,17575.173059396082,0.2457169353832207,0.24464652422245903,1.5186021287478266,1.1379990003981435,0.08438231362401465,True,4360.412294602918,4326.502721013927,16240.660608835115,0.30299091712875037,0.30100983967861894,1.4391074884261115,1.066747884905772,1012142.8285129993,False,hybrid,hybrid,power_law,0.5168965517241378,False,0.17664713109106736,,,hybrid: max_rel_SE=1012143x (>100.0x),"{""a"": 27.408331328113626, ""b"": 0.2296336364743616, ""c"": 7.439351082215978}","{""a"": 1.0085706637256049, ""b"": 0.02700354205589139, ""c"": 0.9785171011601352}","{""a"": 7.064823577095351, ""b"": 0.0029686794154405727, ""c"": 12.440251076607241}","{""a"": 0.31512596837019113, ""b"": 0.00025050403748286287, ""c"": 0.10152071586935468}","{""w"": 0.9240005627688417, ""a"": 27.959914619368178, ""b"": 0.32559080493559933, ""d"": 39.63390026877056, ""g"": 0.0002628170529041575, ""c"": 8.096510745260534}","{""w"": 76922.2802588785, ""a"": 2327639.535775515, ""b"": 0.07305702222508512, ""d"": 40115167.92303556, ""g"": 0.0010236920488747106, ""c"": 8.929690946713134}",T4_mid
2009ROTA01,2083,162,16.418891170431213,12.539166666666667,power_law,power_law,hybrid,consensus,True,0.9204537520000255,0.0,power_law,-0.7291521833485252,0.4659085769560054,-0.15407849625391404,1.5475182933124732e-12,True,49,2.3523763802208353,6462.084247399682,6445.171098087443,45837.40013984359,0.21336046727185387,0.21222534529100523,1.7358069369581424,1.219564767355191,0.2509019527314478,True,6502.767631934371,6485.854482622132,46741.45715511104,0.1978454732739412,0.19668796313436532,1.8023253599048303,1.2054797328522824,0.09057059468648673,True,6479.420244296105,6445.611320076285,45714.58306482589,0.21546819515799498,0.2132007621960239,1.7363258035281894,1.1885326458266672,1531940.6317037959,False,hybrid,power_law,hybrid,0.4493103448275862,False,0.26867604898862085,,,hybrid: max_rel_SE=1531941x (>100.0x),"{""a"": 37.03150811420931, ""b"": 0.24444111114909742, ""c"": 5.814063222369806}","{""a"": 1.8400145656167248, ""b"": 0.03383055655887679, ""c"": 1.4587598157966781}","{""a"": 12.219124943810918, ""b"": 0.005267407862980507, ""c"": 12.260136043152006}","{""a"": 0.6917363794792647, ""b"": 0.00047707226260642076, ""c"": 0.13028301897394184}","{""w"": 0.9204537520000255, ""a"": 30.006498827815715, ""b"": 0.35672867612707904, ""d"": 55.57473870188501, ""g"": 0.00400746485548816, ""c"": 10.044046227836484}","{""w"": 121860.12863822115, ""a"": 3972601.594434248, ""b"": 0.12368590415215039, ""d"": 85137200.31373912, ""g"": 0.0012621654041795516, ""c"": 1.9707910216800382}",T4_mid
2015SANC18,2069,150,10.50239561943874,12.118333333333332,exponential,exponential,exponential,consensus,True,0.6893077696948836,0.0,exponential,-0.3585857439185234,0.7199050131840017,-0.09581212662891951,1.268044575111397e-05,True,28,1.3533107781536975,2636.016869980987,2619.1240302237793,7315.889887870088,0.25310945065200174,0.2520243796359999,1.3528078515256443,1.0746354377200547,1.8771780609234303,True,2543.6612981870635,2526.768458429856,6996.506108874099,0.2857158361776596,0.2846781352132688,1.3232249805828524,1.0607746800144344,0.07632308236602488,True,2566.565760220034,2532.7975733019607,6996.506108873198,0.28571583617775154,0.2836374147505286,1.3232249399069436,1.0607742987100668,65824200562.46472,False,hybrid,exponential,exponential,0.2803448275862069,True,4.327586264545073,power_law: param(s) ['c'] hit LOWER bound,,hybrid: max_rel_SE=65824200562x (>100.0x),"{""a"": 18.600872343557526, ""b"": 0.10364046261328948, ""c"": 2.000000000005441}","{""a"": 3.0034082090822904, ""b"": 0.03687645881827497, ""c"": 3.7543561218570742}","{""a"": 5.054247019062072, ""b"": 0.0031631874114614405, ""c"": 10.630355715410285}","{""a"": 0.20768073769861356, ""b"": 0.00024142421334414455, ""c"": 0.06382287158325096}","{""w"": 0.6893077696948836, ""a"": 2.402386975734069e-05, ""b"": 2.112533085690211e-07, ""d"": 16.26769614980693, ""g"": 0.0031631899710212233, ""c"": 10.630339582828526}","{""w"": 262447.99004450365, ""a"": 968044.6372992663, ""b"": 13905.58015273149, ""d"": 13741650.882940125, ""g"": 0.00025635837841386593, ""c"": 667277.1605777253}",T4_mid
2020DWOR01,2055,219,5.817932922655715,12.958333333333334,power_law,power_law,power_law,consensus,True,0.4416393161327466,0.0,power_law,-1.766818095222299,0.07725869725392599,-0.10969638168164436,6.202850089314426e-07,True,37,1.8004866180048662,3616.6804895152945,3599.8080977434747,11811.597409591308,0.26354627188885527,0.2624690601948847,1.6531463403566762,1.2931095430723047,0.08452722209336702,True,3772.858158315776,3755.9857665439563,12744.257088822078,0.20539489117292453,0.20423262138916964,1.701955650235729,1.2870872888405387,0.08759709000610197,True,3633.8626536448082,3600.1354825082262,11778.869650981393,0.2655868493827531,0.2634352483555542,1.6506316849410998,1.2856884287137547,130.8761587941712,False,hybrid,power_law,power_law,0.14517241379310344,True,1.7105520678688888,hybrid: param(s) ['c'] hit LOWER bound,,hybrid: max_rel_SE=131x (>100.0x),"{""a"": 23.771482196206318, ""b"": 0.3253076846402172, ""c"": 10.33356823361619}","{""a"": 1.272139975763405, ""b"": 0.027497354908262637, ""c"": 0.40334020336327625}","{""a"": 7.944938402534013, ""b"": 0.0083996871655506, ""c"": 12.81088356986632}","{""a"": 0.46066968840371875, ""b"": 0.0007357881526638355, ""c"": 0.0627200513099027}","{""w"": 0.4416393161327466, ""a"": 53.77014973557097, ""b"": 0.4049571471663049, ""d"": 17.75282233581563, ""g"": 4.5329874012779305e-05, ""c"": 2.0000000090957926}","{""w"": 0.9331100794112841, ""a"": 114.24897051695596, ""b"": 0.06516997684752411, ""d"": 437.52486539397734, ""g"": 0.001271830394572044, ""c"": 261.7523187787648}",T4_mid
2011EDUA01,4264,325,14.694045174537989,14.405833333333334,exponential,exponential,hybrid,consensus,True,0.9453319765786009,0.0,exponential,-7.715344253837526,1.2065611698115442e-14,-0.042390427073678176,0.005631524643038246,True,62,1.4540337711069418,12969.73009232926,12950.66183723454,88766.45860889167,0.537837117873575,0.5375116510551761,1.7195313030318569,1.27178889587488,0.01764860409678214,True,12383.662243978324,12364.593988883604,77367.22991619747,0.59718724256252,0.596903571606578,1.8390217343490078,1.3754362580242425,0.025400303584049804,True,12994.805203516598,12956.677157927303,88766.4840540963,0.5378369853930267,0.5371855928424883,1.7195560469740443,1.2717911075572488,3187.692992542709,False,hybrid,power_law,hybrid,0.1789655172413793,True,19.596005862129388,hybrid: param(s) ['g'] hit LOWER bound,,hybrid: max_rel_SE=3188x (>100.0x),"{""a"": 224.4933052599341, ""b"": 0.8292542194541535, ""c"": 12.690663679123512}","{""a"": 3.9619934669106365, ""b"": 0.012259868558597693, ""c"": 0.08766693659878423}","{""a"": 264.1869306589831, ""b"": 0.23727423553196936, ""c"": 13.465436258024242}","{""a"": 5.36199810224218, ""b"": 0.0060268376151853586, ""c"": 0.06538504282827443}","{""w"": 0.9453319765786009, ""a"": 237.4764219517236, ""b"": 0.8292599126768379, ""d"": 39.107812421077064, ""g"": 1.0000000499034998e-08, ""c"": 10.552998264789291}","{""w"": 0.01644116558896816, ""a"": 0.11079671280485795, ""b"": 0.014344707778583446, ""d"": 0.03888535244909087, ""g"": 3.1876931516197454e-05, ""c"": 0.7112998295637067}",T5_slow
2003BRUC01,2782,260,22.78713210130048,15.7025,exponential,exponential,exponential,consensus,False,0.9604226446942246,0.0,exponential,-0.7440898227266419,0.4568221359389749,0.020489010898982807,0.2800024655942419,False,72,2.5880661394680087,7708.983723400337,7691.1995865917415,44063.857140367516,0.03947866049034787,0.03844138042608258,2.126089959859323,1.5663767476209784,0.19528089659390643,True,7705.9345683150295,7688.150431506434,44015.58829384139,0.04053084384720118,0.03949470005005995,2.1167757517376633,1.564234756007898,0.18518294053736956,True,7732.776788010383,7697.221506045753,44063.86170977702,0.039478560884557035,0.03740175777295618,2.1260983158431888,1.5664530903855667,13762598.29316001,False,exponential,exponential,exponential,0.31413793103448273,False,0.2751656569041925,hybrid: param(s) ['g'] hit LOWER bound,,hybrid: max_rel_SE=13762598x (>100.0x),"{""a"": 14.896696963411209, ""b"": 0.33845527790399266, ""c"": 14.242181355723778}","{""a"": 2.1694325689592096, ""b"": 0.06609385012603146, ""c"": 0.5086406254431204}","{""a"": 6.282559061403341, ""b"": 0.009734843411856464, ""c"": 15.543579423691478}","{""a"": 0.793041712545803, ""b"": 0.0018027269286784193, ""c"": 0.08173044649410628}","{""w"": 0.9604226446942246, ""a"": 15.508530677994772, ""b"": 0.3383840770800371, ""d"": 25.099535038057404, ""g"": 1.0000014907536214e-08, ""c"": 13.248363158132443}","{""w"": 517839.4092520431, ""a"": 8361868.997244769, ""b"": 0.10776419046213151, ""d"": 32615549.6697101, ""g"": 0.13762618809803256, ""c"": 13670200.801867938}",T5_slow
2010GRAC02,2686,283,16.23271731690623,17.6875,hybrid,hybrid,hybrid,consensus,True,0.911637823089531,4.278764879445637,power_law,-1.4865387488825474,0.13713667543693756,-0.20954222759842742,4.936218886276605e-28,True,66,2.4571854058078926,8248.789708001663,8231.111231416275,57412.693206528515,0.4807051682557363,0.48012430155356145,3.0615560925966574,2.3163169826188756,1.1303266247287589,True,8427.838717161943,8410.160240576555,61370.26949113587,0.4449090960624783,0.444288189011094,3.0108786836091106,2.231794209861601,0.05211851047851919,True,8155.018300603007,8119.674805323711,54956.1390532637,0.5029245731371861,0.5018113023043467,2.976448008110017,2.264149262401471,0.1056654701810126,True,power_law,exponential,hybrid,0.5168965517241378,False,3.483627570080054e-07,power_law: param(s) ['c'] hit LOWER bound,,,"{""a"": 68.54542614268766, ""b"": 0.18534064498260805, ""c"": 2.0000000000000018}","{""a"": 1.3874604452290147, ""b"": 0.016980527268035752, ""c"": 2.26065324945752}","{""a"": 17.270850359143342, ""b"": 0.0017841145171578893, ""c"": 17.879899053288035}","{""a"": 0.40618403445215356, ""b"": 9.298539115737166e-05, ""c"": 0.18856687843177627}","{""w"": 0.911637823089531, ""a"": 62.90656436980118, ""b"": 0.620450176525138, ""d"": 139.93491680819668, ""g"": 0.0012248077922229843, ""c"": 16.752680915889194}","{""w"": 0.00616918398344754, ""a"": 4.0313506229782705, ""b"": 0.06556015962642098, ""d"": 0.17565745773554164, ""g"": 0.00012474198775816196, ""c"": 0.4341249101142499}",T5_slow
2003DENN01,2365,250,22.78713210130048,24.86916666666667,exponential,exponential,exponential,consensus,True,0.48659137982205547,0.0,exponential,-5.185205959419343,2.157762740354578e-07,-0.01574819136488424,0.44397561596175916,False,99,4.186046511627907,7486.2975255251595,7469.002090806625,55499.67388718917,0.07265639611177643,0.07147806878790319,3.274237016392856,2.484797780745957,0.09885289877028403,True,7443.30338166349,7426.007946944956,54499.84201268789,0.08936257884839882,0.08820547920271704,3.2201645288891,2.4407605471403144,0.13143301304773322,True,7461.16456566668,7426.588989270793,54374.52339444253,0.09145652663112225,0.08914471117725742,3.2147118364908494,2.422644853905812,1067464.9170860017,False,exponential,exponential,exponential,0.6182758620689655,True,1.8013385733299712,,,hybrid: max_rel_SE=1067465x (>100.0x),"{""a"": 39.39125386586506, ""b"": 0.6634011446954571, ""c"": 20.80770000660302}","{""a"": 3.893939630836918, ""b"": 0.05461792554015549, ""c"": 0.180582305238779}","{""a"": 20.249504732757007, ""b"": 0.03610147737327682, ""c"": 21.210760547140126}","{""a"": 1.89330681566252, ""b"": 0.004744925946644338, ""c"": 0.10117250257424686}","{""w"": 0.48659137982205547, ""a"": 28.27824632356542, ""b"": 1.0895807539280522, ""d"": 30.11944165249063, ""g"": 0.02895620404177165, ""c"": 21.185144035508127}","{""w"": 519419.2188127174, ""a"": 30186035.867122293, ""b"": 0.9726394364473848, ""d"": 30472057.395372503, ""g"": 0.00504326075435015, ""c"": 0.12173208856207551}",T5_slow
2015NICH04,2111,236,10.598220396988363,18.3425,power_law,power_law,hybrid,consensus,True,0.6695113152962217,0.0,power_law,-1.4486299520438215,0.1474409519637396,-0.08778161049270855,5.3773577396898355e-05,True,52,2.46328754144955,5332.592092447535,5315.638731906743,26111.629352900705,0.3754823588030123,0.374593154757644,2.409908427133004,1.8553389378786385,0.04514768939848141,True,5411.96485314949,5395.011492608698,27112.107154453457,0.3515537089186548,0.3506304346551312,2.4826058990996684,1.903732311357114,0.05925121210138482,True,5355.556844231525,5321.667265898807,26111.629360822575,0.3754823586135432,0.3737014147692852,2.4099071145936906,1.8553332805787868,367148078011.84753,False,hybrid,power_law,hybrid,0.11137931034482758,True,5.046477527093055,hybrid: param(s) ['g'] hit LOWER bound,,hybrid: max_rel_SE=367148078012x (>100.0x),"{""a"": 54.07227829197188, ""b"": 0.43469149699923776, ""c"": 16.949848965166606}","{""a"": 2.296826333675486, ""b"": 0.0196253166906825, ""c"": 0.3145105660416878}","{""a"": 24.14094686214652, ""b"": 0.018461852488378533, ""c"": 19.737082408724646}","{""a"": 0.9928494432146514, ""b"": 0.0010938871375733956, ""c"": 0.08239832912539435}","{""w"": 0.6695113152962217, ""a"": 80.76518492725664, ""b"": 0.43470206033213626, ""d"": 2.0051456323167776e-06, ""g"": 1.0089139010956034e-08, ""c"": 16.950004467841435}","{""w"": 572329.2644620587, ""a"": 69041818.39249434, ""b"": 0.030524258100954334, ""d"": 732254.3589227593, ""g"": 3704.20799666686, ""c"": 242001.62669246792}",T5_slow
2013DICK01,1952,217,12.843258042436688,16.754166666666666,exponential,hybrid,exponential,consensus,True,0.7670846757339462,0.0,exponential,-0.5690458389076642,0.5693250324621911,-0.010485338193254052,0.6433834581830349,False,47,2.4077868852459017,3848.8757312328676,3832.1582222604907,13859.490275688731,0.15781449751452448,0.1565174972540233,1.9080767308841953,1.4852895733670701,0.08280809421219912,True,3799.4214091995195,3782.7039002271426,13512.767921947288,0.17888342096699061,0.1776188677138597,1.8806811769910603,1.4566875507542791,0.0972663034967521,True,3814.3957514020735,3780.9792804609037,13459.186883948645,0.1821393252255863,0.1796163617044313,1.876502432841213,1.468903254927472,1146994.5330389373,False,exponential,exponential,hybrid,0.48310344827586205,True,2.974200801286787,,,hybrid: max_rel_SE=1146995x (>100.0x),"{""a"": 22.643107004576652, ""b"": 0.44602203184276595, ""c"": 14.306684032696756}","{""a"": 1.7707316054167637, ""b"": 0.03693423443355224, ""c"": 0.23758185882698304}","{""a"": 10.396521834819067, ""b"": 0.016958400495302315, ""c"": 15.373311114516204}","{""a"": 0.6975855811083169, ""b"": 0.001649480929395546, ""c"": 0.06356118927865646}","{""w"": 0.7670846757339462, ""a"": 10.3073982618823, ""b"": 0.7336089593101812, ""d"": 34.407187909654, ""g"": 0.014432631193333283, ""c"": 15.300819080472206}","{""w"": 267152.60067465313, ""a"": 3589758.0132544725, ""b"": 0.404562305780055, ""d"": 39464856.429616556, ""g"": 0.0019511633716724627, ""c"": 0.1639550508397407}",T5_slow
