solver_id,split_method,n_phases,pref_first,pref_last,ll_pref_first,ll_pref_last,family_changed,ll_family_changed,shape_shift,scale_shift,norm_ks_stat,norm_ks_p,norm_ks_reject,shift_detected,exg_fit_ok_count,mean_first,mean_last,mean_delta,mean_rel_change,std_first,std_last,std_delta,std_rel_change,var_first,var_last,var_delta,var_rel_change,cv_first,cv_last,cv_delta,cv_rel_change,skewness_first,skewness_last,skewness_delta,skewness_rel_change,excess_kurtosis_first,excess_kurtosis_last,excess_kurtosis_delta,excess_kurtosis_rel_change,iqr_first,iqr_last,iqr_delta,iqr_rel_change,p90_p10_ratio_first,p90_p10_ratio_last,p90_p10_ratio_delta,p90_p10_ratio_rel_change,tail_weight_upper_first,tail_weight_upper_last,tail_weight_upper_delta,tail_weight_upper_rel_change
2012ICKL01,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.07232882734366414,0.05313852094114571,False,True,4,12.673857566765578,10.262177777777778,-2.4116797889878008,-19.02877459592022,2.9704922697101472,1.3881605673095012,-1.582331702400646,-53.26833261057588,8.823824324407742,1.9269897606330362,-6.896834563774705,-78.16151263004234,0.23437948975374429,0.13526958871395622,-0.09910990103978806,-42.286081066188835,2.906035173722435,1.2966158905525345,-1.6094192831699003,-55.38196157166064,16.17649101464483,4.790161055725234,-11.386329958919598,-70.38813268348107,2.6999999999999993,1.6399999999999988,-1.0600000000000005,-39.25925925925929,1.5695483099012864,1.3701180744777477,-0.19943023542353866,-12.706218353742896,1.9507407407407418,1.6176829268292698,-0.33305781391147193,-17.0734022700014
2009HILD01,quartile,4,exgaussian,lognormal,exgaussian,lognormal,True,True,True,True,0.07963246554364471,0.03177888207961657,True,True,4,14.608591117917305,11.82382848392037,-2.7847626339969356,-19.062499672411594,3.237488257985785,1.6758566295867174,-1.5616316283990677,-48.235900919394915,10.481330220595833,2.808495442929752,-7.672834777666081,-73.204780463733,0.2216153653595681,0.14173553277314302,-0.07987983258642509,-36.044356607142774,1.7220202385842072,0.5184307275102238,-1.2035895110739834,-69.89403980893617,4.903471346786267,0.36736683122403946,-4.5361045155622275,-92.50802533056888,3.4499999999999993,2.1499999999999986,-1.3000000000000007,-37.68115942028988,1.5826282161975476,1.4296670030272454,-0.1529612131703022,-9.665012389189528,1.9124637681159407,1.493953488372094,-0.4185102797438467,-21.88330501843395
2011SZAT01,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.304183516650669,8.489075067958371e-26,True,True,4,14.072366288492706,10.993915857605177,-3.0784504308875285,-21.875854904408275,9.228534724311478,1.9962246878179324,-7.232310036493546,-78.36899629841436,85.16585315782272,3.9849130042538015,-81.18094015356893,-95.32099678861988,0.6557912532349205,0.18157540167428327,-0.4742158515606372,-72.31201227851105,13.361877946050205,3.2042571135386164,-10.157620832511588,-76.01941039668154,236.2169045423068,28.888596777908184,-207.3283077643986,-87.77030931216262,2.7200000000000006,2.08,-0.6400000000000006,-23.5294117647059,1.6481872242470743,1.475047028881266,-0.17314019536580827,-10.504886387825403,3.4029411764705864,1.7009615384615377,-1.7019796380090486,-50.01495911176118
2010BENT01,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.08905417920815004,0.013494124812068789,True,True,4,17.040633116883114,11.588525121555916,-5.452107995327198,-31.994750182876057,4.701049883272385,1.4972169842162741,-3.203832899056111,-68.151433798995,22.09987000501531,2.2416586978256747,-19.858211307189634,-89.85668830940202,0.2758729591223222,0.12919823433193303,-0.14667472479038915,-53.16748885321287,2.7066525160393584,0.9243768408309776,-1.7822756752083808,-65.84796772569767,14.479733031255314,2.3602805962209947,-12.119452435034319,-83.6994191044393,4.592500000000001,1.7799999999999994,-2.8125000000000018,-61.241154055525335,1.7409406322282188,1.3652875882946518,-0.375653043933567,-21.577590698929868,2.129014697876973,1.6078651685393255,-0.5211495293376474,-24.47843736623008
2013TOKA01,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.07652549872586338,0.05025725087922469,False,True,4,11.867205882352941,10.637292006525286,-1.2299138758276555,-10.363971839880117,2.924772214628218,1.930681203536954,-0.9940910110912637,-33.98866435202468,8.55429250746125,3.7275299096909014,-4.826762597770349,-56.425035659703425,0.24645836969740983,0.1815011943220706,-0.06495717537533924,-26.35624647484711,3.7170222929553547,1.456738021676578,-2.2602842712787767,-60.80900498128719,24.389517331607067,4.003187652081069,-20.386329679526,-83.58644167634583,2.7650000000000006,2.290000000000001,-0.47499999999999964,-17.179023508137416,1.5641025641025643,1.5189490816089284,-0.04515348249363593,-2.886861995494756,1.6417721518987327,1.65065502183406,0.008882869935327387,0.5410537585897179
2007GOUL01,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.04327523661457055,0.6030487077786048,False,True,4,14.73690909090909,11.41046204620462,-3.326447044704471,-22.57221663093851,2.995700042013862,1.605504205258455,-1.390195836755407,-46.40637638142324,8.974218741721854,2.577643753102583,-6.396574988619271,-71.27723507430332,0.20327872171389388,0.1407045743421479,-0.06257414737174599,-30.78243843928556,1.1087360553850087,1.2418580423618202,0.13312198697681143,12.006643630849076,1.897483372699078,4.914818031570084,3.0173346588710057,159.01771273911052,3.7299999999999986,1.9350000000000005,-1.7949999999999982,-48.123324396782806,1.6099614170466503,1.3955417314670815,-0.2144196855795688,-13.318312060726594,1.4873994638069696,1.507751937984496,0.02035247417752628,1.3683260396930979
2005REYN01,quartile,4,exgaussian,lognormal,exgaussian,exgaussian,True,False,True,True,0.11754966887417219,0.0004688377212851146,True,True,4,17.014817880794702,12.753675496688743,-4.261142384105959,-25.0437143315867,4.376087153239494,1.6623662132217674,-2.7137209400177267,-62.012497580374635,19.150138772747738,2.7634614268612787,-16.386677345886458,-85.56949659918956,0.25719271189960585,0.13034408893760627,-0.12684862296199959,-49.32045780967325,3.3389970816779617,0.5891465080889037,-2.749850573589058,-82.3555848155208,20.639074911399927,1.198169627139558,-19.440905284260367,-94.19465440053345,3.7524999999999995,2.1575000000000006,-1.5949999999999989,-42.50499666888739,1.6229296459504634,1.3831948291782088,-0.2397348167722546,-14.771731933694188,2.0313124583610924,1.374507531865585,-0.6568049264955074,-32.33401753590543
2010ROSE03,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.07671621379248499,0.007214943791020284,True,True,4,16.57802966101695,14.532708994708994,-2.045320666307955,-12.337537742000206,3.1127832991752027,2.3709132691528083,-0.7418700300223944,-23.833012411078165,9.689419867624059,5.621229729844857,-4.068190137779202,-41.98590001629026,0.18776557665926233,0.16314324259957316,-0.024622334059689166,-13.113337651006846,1.906616985304243,5.508078576696134,3.6014615913918906,188.8927676167323,6.777220367651985,72.76042384276766,65.98320347511569,973.6027441288002,3.4025,2.08,-1.3224999999999998,-38.86847905951506,1.5040722641788835,1.335209003215434,-0.1688632609634495,-11.227070998190158,1.8908155767817778,1.6499999999999992,-0.24081557678177856,-12.736069013756147
2013ROGA02,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.058673469387755105,0.13453126765541423,False,True,4,14.505497448979591,11.70372448979592,-2.801772959183671,-19.315249056699983,2.6569669390955677,2.0061332282181983,-0.6508337108773694,-24.495363540312376,7.05947331544687,4.02457052936117,-3.0349027860857003,-42.9904987309041,0.18316965332908838,0.1714098131724886,-0.011759840156599782,-6.420190213207251,1.3713198833620726,2.7294174443285573,1.3580975609664847,99.03579591049386,3.367135811374533,18.53841125779197,15.171275446417438,450.5691571800371,3.1049999999999986,2.0525,-1.0524999999999984,-33.89694041867951,1.5334815701701874,1.4204002844661183,-0.11308128570406906,-7.374153553832354,1.771497584541062,1.8652862362971983,0.09378865175613615,5.294314402378018
2008AURO01,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.16708972000817493,4.952433828618593e-09,True,True,4,17.552103004291844,14.528914285714285,-3.0231887185775594,-17.224082594765587,5.820818950123763,2.538039631579745,-3.282779318544018,-56.397207105612154,33.88193325011991,6.441645171469447,-27.44028807865046,-80.98796451809122,0.3316308563538201,0.17468887087284288,-0.15694198548097724,-47.32430124461469,9.10308050774973,1.5490021642390006,-7.55407834351073,-82.98375848790651,139.1780666026099,5.525941963165328,-133.65212463944457,-96.02958849906763,3.965,3.035,-0.9299999999999997,-23.455233291298857,1.668195944945982,1.496848381601363,-0.1713475633446191,-10.271429076646479,2.1901639344262307,1.4728171334431626,-0.7173468009830681,-32.7531099251251
2014JIME05,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.04552049090510629,0.4619311064991369,False,True,4,15.343792592592594,14.0251775147929,-1.318615077799695,-8.593801498830691,2.416977994840145,2.067638294429169,-0.34933970041097595,-14.453573890898443,5.841782627541488,4.275128116589964,-1.5666545109515244,-26.81808979960027,0.15752155018094882,0.1474233243927466,-0.010098225788202214,-6.410694775795527,1.6581679168427834,1.1208503706519286,-0.5373175461908548,-32.40429034557179,7.439854631242081,3.1059439829331774,-4.333910648308904,-58.252625395522806,2.4849999999999994,2.5075000000000003,0.022500000000000853,0.9054325955734752,1.450779650338636,1.4119672836848902,-0.03881236665374588,-2.6752764725288523,1.8434607645875247,1.4656031904287132,-0.3778575741588115,-20.49718558796435
2010AMBR01,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.05324459234608985,0.36201709892084216,False,True,4,14.177920133111481,11.778136439267886,-2.3997836938435952,-16.926204064579814,3.414424182827511,2.0784260522536355,-1.3359981305738753,-39.12806549617174,11.658292500277314,4.319854854686632,-7.338437645590682,-62.946075897616424,0.24082687381299153,0.17646476273820683,-0.0643621110747847,-26.72546882154173,4.203259248443841,2.6732344469616116,-1.530024801482229,-36.400914410613275,36.300923745966315,17.406638869339893,-18.894284876626422,-52.049047040368826,2.9899999999999984,2.1899999999999995,-0.7999999999999989,-26.75585284280934,1.5397676496872208,1.4478527607361964,-0.0919148889510244,-5.969399926650975,1.8193979933110376,1.7168949771689501,-0.10250301614208746,-5.63389739457429
